GENE_ID,29126,23598,57215,115196
COMMON,CD274,PATZ1,THAP11,ZNF554
TCGA-MP-A4T9-01,-0.1564,0.3328,-0.4316,0.3562
TCGA-MP-A4TA-01,-0.5211,-0.0082,0.4088,-0.9761
TCGA-MP-A4TC-01,0.7699,-1.0980,-0.6461,-0.1546
TCGA-MP-A4TI-01,0.8440,-0.4396,-0.3022,-0.9600
TCGA-MP-A4TK-01,-0.5029,-0.5163,0.3442,-0.0638
TCGA-69-A59K-01,2.9165,-0.2603,-0.9790,-0.7905
TCGA-95-A4VK-01,-0.5601,1.2057,-0.4748,-0.5290
TCGA-95-A4VN-01,5.1821,-0.7625,-1.9248,-1.6251
TCGA-95-A4VP-01,-0.5381,-0.1797,-0.9609,0.5720
TCGA-MP-A4T4-01,1.7527,-0.5270,0.3198,-0.9713
TCGA-MP-A4T6-01,-0.5362,0.9922,2.6677,1.5599
TCGA-MP-A4TD-01,-0.6158,-0.1680,-0.2085,2.7444
TCGA-MP-A4TE-01,-0.6070,0.1995,-0.2895,-0.0577
TCGA-MP-A4TF-01,0.2962,-0.5333,1.4364,-0.3037
TCGA-MP-A4TH-01,-0.4527,0.2056,0.0193,-0.3462
TCGA-MP-A4TJ-01,0.4911,-0.6507,-0.9677,-1.1268
TCGA-MP-A5C7-01,-0.6493,1.2906,0.2881,-0.5737
TCGA-NJ-A4YF-01,-0.6640,-0.8851,0.0098,-0.0346
