GENE_ID,5916,6256,7008,55509,10320,3665,5371,6772,6773
COMMON,RARG,RXRA,TEF,BATF3,IKZF1,IRF7,PML,STAT1,STAT2
TCGA-FS-A1ZY-06,0.6189,2.2314,0.5939,-0.9343,-0.5764,-0.6937,-0.1463,-0.9442,-0.6633
TCGA-FS-A1ZZ-06,0.9635,-1.6273,1.5369,-1.0366,-0.5643,2.1448,-0.1263,0.1679,0.9998
TCGA-GF-A2C7-01,0.2765,0.5174,-0.3085,-0.0859,-0.5651,-1.0936,-0.6831,-0.8612,0.3290
TCGA-GN-A262-06,-0.0138,-0.6892,-0.5940,-0.9656,-0.5942,-1.0332,-0.8679,-1.0454,-0.9028
TCGA-GN-A263-01,-1.3338,-1.9991,-1.3447,-0.7587,-0.4222,-1.0093,-0.8042,-0.0561,1.0167
TCGA-GN-A264-06,-0.2347,-0.3955,-0.1291,-0.6473,-0.5365,-1.0445,-0.9468,-0.9128,-0.4098
TCGA-GN-A265-06,-0.9495,-0.7936,-0.6143,0.6207,0.1672,1.4650,-0.7530,0.2560,-0.7618
TCGA-GN-A266-06,-1.0552,-0.5179,-0.1015,0.9588,0.0229,-0.1216,-0.4093,1.2627,-0.6488
TCGA-GN-A267-06,0.5573,0.3031,-0.0271,1.4807,-0.4151,-0.5282,0.0584,-0.3202,-0.5397
TCGA-GN-A268-06,-1.3210,-1.5344,0.4693,-0.3010,-0.5579,-0.2709,-1.1334,-0.6134,0.1477
TCGA-GN-A26A-06,3.6010,-1.2346,-0.2306,0.1496,-0.3854,-0.5534,-0.5637,-0.2383,-0.5797
TCGA-GN-A26C-01,-0.7058,-0.4323,-0.3856,16.4697,0.1353,2.3330,1.1320,2.2499,-0.0240
TCGA-GN-A26D-06,-0.9983,-1.7419,-0.5788,-0.9851,-0.5080,-0.1099,-0.6475,-0.9676,-0.2430
TCGA-HR-A2OG-06,-0.7836,-0.2966,1.4865,0.5365,-0.2761,-0.1209,-0.2739,-0.5044,-0.5751
TCGA-HR-A2OH-06,-1.1997,-0.8138,0.4064,0.8677,0.8767,0.0577,1.3886,3.7142,1.0849
TCGA-BF-A3DJ-01,0.4288,-0.5968,-0.2950,-0.8042,-0.4208,0.3977,-0.4073,-0.1461,0.1984
TCGA-BF-A3DL-01,-0.3535,0.9232,-0.1991,-0.6700,-0.5627,-0.5539,2.3036,-0.9782,0.3787
TCGA-BF-A3DM-01,0.5550,0.2038,0.9983,-0.4202,-0.5770,1.9987,0.0477,0.1176,-0.6277
TCGA-BF-A3DN-01,0.3619,-0.3807,1.4954,-0.6607,-0.5552,-0.7149,-0.7801,-0.5038,-0.2914
TCGA-DA-A1I0-06,0.1398,1.9617,-0.2751,0.2921,-0.2518,-0.5905,0.1949,-1.0724,-1.0372
TCGA-DA-A3F2-06,1.0139,4.1491,1.1442,0.7770,1.7099,1.2578,2.2008,-0.6052,0.0124
TCGA-DA-A3F3-06,0.3872,-0.2237,0.2406,-1.0357,-0.5157,-0.9200,-0.0587,-0.3551,-1.1870
TCGA-DA-A3F5-06,0.3296,-1.1128,-1.0048,1.3873,-0.5553,-0.7769,-0.5934,-0.9706,-1.3028
TCGA-DA-A3F8-06,0.6439,-0.0301,1.1212,1.1810,0.7552,-0.1262,1.3393,2.0981,1.0940
TCGA-EE-A3J3-06,-0.4881,0.9814,0.1282,-0.2125,-0.3677,1.8012,0.5075,0.0997,-0.2566
TCGA-EE-A3J4-06,0.3635,1.2841,1.5884,-0.8930,-0.4946,-0.5224,-0.4770,-0.5407,-0.0985
TCGA-EE-A3J5-06,-0.7527,-0.7396,-0.9723,-0.6191,-0.2673,-0.6319,-0.0042,0.1334,-0.1412
TCGA-EE-A3J7-06,0.1013,0.0128,0.8390,0.0027,-0.5162,-0.8698,-1.0971,-0.6333,-0.9655
TCGA-EE-A3J8-06,-0.8329,-1.8489,-0.1305,-0.6257,-0.5763,-1.1762,-1.4364,-0.6683,-0.7367
TCGA-EE-A3JA-06,-1.3612,-1.8265,-0.1359,-0.9267,-0.1038,-1.1470,-1.3781,0.0363,-0.4103
TCGA-EE-A3JD-06,-1.1961,-1.3673,0.0105,0.3389,1.6464,-0.5375,-0.3050,0.4855,-0.0039
TCGA-EE-A3JE-06,-0.5441,-1.1300,-0.2451,0.1594,0.6372,-0.9384,-0.4138,1.7551,0.5736
TCGA-ER-A3ES-06,-1.2260,-0.3812,0.4103,-1.0392,-0.5827,-1.1716,-0.5201,-1.1017,-0.3118
TCGA-ER-A3ET-06,-0.2016,0.4916,0.7671,-0.4301,-0.2371,-0.3155,-0.9716,-0.1491,-0.3109
TCGA-ER-A3EV-06,1.0564,-0.0758,-0.6873,-0.7810,-0.3041,-1.0574,-0.1807,-0.5375,0.2165
TCGA-IH-A3EA-01,-0.2050,-0.5304,-0.8178,-0.2693,-0.5492,1.4427,-0.4268,-0.9708,-0.6441
TCGA-D3-A3ML-06,-0.6554,0.9715,-0.9490,-1.0460,-0.5851,-0.3645,-0.8394,-0.3649,0.4142
TCGA-D3-A3MO-06,0.7599,0.4613,-0.6491,1.5262,-0.5689,-0.6795,-0.8515,-0.9323,-0.9419
TCGA-D3-A3MR-06,0.3691,-0.7761,-0.4818,0.0734,0.1754,1.6809,0.5231,-0.3561,1.0875
TCGA-D3-A3MU-06,0.7172,0.2477,1.4946,0.2563,-0.3917,-0.6451,0.4776,-0.6093,0.6634
TCGA-D3-A3MV-06,-0.2858,-1.2786,-0.8237,0.9664,-0.5178,-0.3996,-0.2398,-0.5360,-0.4453
TCGA-EB-A3HV-01,2.4627,3.1626,0.6129,-0.4706,-0.4644,-0.4826,0.3514,-0.7013,-0.4032
TCGA-EE-A180-06,-0.2265,-0.4706,-0.6380,-0.7797,-0.5325,2.3530,0.7397,0.4357,2.2572
TCGA-EE-A2MF-06,1.6594,-1.2294,-0.3695,-0.5535,-0.3992,2.1813,-0.2425,1.4053,1.9270
TCGA-EE-A3JB-06,0.4952,-1.6048,0.0945,1.1170,-0.3570,-0.0574,-0.0407,-0.0833,-0.7541
TCGA-EE-A3JH-06,0.0881,0.5027,-0.4361,1.0601,1.1228,1.6087,1.0508,1.3155,1.2096
TCGA-EE-A3JI-06,-1.0234,-1.4294,2.7507,-1.0187,-0.4825,1.0963,-0.4863,0.3200,-0.4661
TCGA-FR-A2OS-01,-0.1900,-0.3202,-0.9474,-0.6240,-0.5363,-1.0630,-1.3501,-0.9469,-0.6369
TCGA-FW-A3I3-06,-0.2501,-0.7907,-1.1603,-0.7693,-0.5574,-0.9669,-0.7255,-0.9148,-0.8245
TCGA-D9-A3Z1-06,-1.0751,-1.1074,-0.2784,-0.3502,-0.0188,-0.6949,-0.6693,0.2485,0.4831
TCGA-D9-A3Z3-06,-0.7810,0.6956,-0.7953,-0.1417,0.1309,-0.3193,0.5913,-0.4401,1.1745
TCGA-D9-A3Z4-01,0.3185,0.8253,-0.3756,-0.8105,-0.3212,-0.5862,-0.1591,-0.0519,0.4842
TCGA-EB-A3XB-01,-0.3027,-1.2040,-0.7504,-0.7277,-0.5029,-0.6398,-0.2855,-0.3391,1.1445
TCGA-EB-A3XC-01,-0.1574,-0.9126,-0.5017,-0.4357,-0.5264,-0.1547,-0.6284,-0.3032,-0.6067
TCGA-EB-A3XD-01,3.7099,4.1921,4.7367,-0.6464,0.0796,-0.3546,0.0533,-0.6712,-0.8589
TCGA-EB-A3XE-01,0.0730,1.0027,2.2153,0.4286,-0.4605,-0.0256,0.0815,-0.7305,-1.0428
TCGA-EB-A3XF-01,0.6275,-0.7510,-0.0862,0.0239,-0.4650,0.1209,-0.2213,3.0037,2.4311
TCGA-EB-A3Y6-01,-0.9230,-0.1999,0.8106,-0.7868,-0.5123,-0.9001,-0.4793,-0.2655,0.0551
TCGA-EB-A3Y7-01,-0.1883,1.1196,0.8572,0.0765,-0.5803,-0.3842,3.2614,-0.8839,-0.2116
TCGA-ER-A19M-06,-0.6926,-0.8340,-0.5958,-0.2094,-0.1217,-0.8570,0.9943,1.6424,0.0639
TCGA-ER-A19W-06,-1.0839,-1.2100,-0.4218,1.3409,0.8001,0.7727,0.3705,4.8188,1.4577
TCGA-ER-A3PL-06,-0.5506,-1.0133,-0.1902,-0.6220,-0.5038,-0.4008,-0.8243,-0.6807,-0.6257
TCGA-FR-A3R1-01,-1.0006,-1.3922,-0.5826,0.2140,-0.4698,0.3621,0.0385,3.3656,2.8830
TCGA-FR-A3YN-06,-1.1932,-0.1610,0.9967,-0.6054,-0.3597,-0.7746,-0.4223,1.0965,1.3815
TCGA-FR-A3YO-06,-0.3196,0.0243,-0.3959,-0.4284,-0.5651,-0.1096,1.0478,-1.1207,-0.4368
TCGA-FW-A3R5-06,-0.9667,-0.8401,-0.9722,-0.5078,-0.4032,-0.2806,-0.5850,-0.6006,-1.2965
TCGA-FW-A3TU-06,-0.3082,1.7619,1.2605,1.5556,-0.5252,0.2431,4.3163,-0.7468,0.9924
TCGA-FW-A3TV-06,-1.4508,-1.1054,-1.1478,-0.7896,-0.3342,-0.8489,-0.5053,-0.7102,0.3037
TCGA-GF-A3OT-06,0.2905,-1.4330,-0.8772,0.1943,-0.4697,-0.8379,-0.7995,-0.3799,-1.4258
TCGA-D9-A4Z2-01,0.4351,-0.5178,2.1136,-0.9455,-0.5471,-0.8568,-0.4832,-0.7753,-0.0494
TCGA-EB-A41A-01,0.5939,-1.2169,0.0490,-0.0358,-0.5582,-0.7907,-0.7720,-0.7835,-0.6767
TCGA-EB-A41B-01,-0.0989,1.0962,-0.5080,-0.8106,-0.5441,-0.9026,-0.7717,-0.8057,-0.1622
TCGA-EB-A42Y-01,-0.1567,-0.3736,-0.0061,1.5022,-0.5539,1.0103,-0.9830,0.0937,0.1051
TCGA-EB-A42Z-01,-0.5903,1.4059,2.6995,-0.8466,-0.5324,-0.8850,-0.3776,-0.6463,-0.9825
TCGA-EB-A430-01,0.4018,-0.1776,-0.1129,-0.6401,-0.5169,-0.9100,0.8289,-0.2637,0.4260
TCGA-ER-A42H-01,0.7841,-0.6067,0.5575,0.1971,-0.5700,-0.7652,-0.6804,-1.0408,-0.7611
TCGA-ER-A42K-06,0.7850,-1.3146,-0.0641,-0.6925,-0.5212,-0.5942,-0.3413,-0.4431,-0.6775
TCGA-ER-A42L-06,-0.9602,0.2153,-0.7238,0.0097,0.1807,-0.7955,0.1585,0.0652,-0.5075
TCGA-FR-A44A-06,-0.1203,0.3142,4.9279,0.1787,0.4211,-0.5520,1.7913,3.0879,1.2261
TCGA-FS-A4F0-06,1.0370,-1.6820,-0.1121,-0.7226,-0.5830,2.9142,0.8138,0.6645,1.8255
TCGA-FS-A4F2-06,-0.2349,-0.6996,-0.4668,-0.7450,-0.5148,-0.5519,-0.6721,-1.0075,-1.3823
TCGA-FS-A4F9-06,-1.0215,0.0005,-0.7123,-0.5733,-0.5716,-1.0528,-0.8070,-0.9109,-1.5118
TCGA-FS-A4FC-06,-0.9385,-0.8836,2.0407,-0.8059,-0.4701,-0.3625,-0.3347,-0.3575,-0.1770
TCGA-GF-A4EO-06,-0.2937,-1.5049,-0.6133,-0.3018,0.6275,0.3678,0.0481,1.0586,-0.0591
TCGA-D3-A51E-06,-0.3360,-0.9556,-0.8375,-0.8348,-0.3428,0.3806,0.6164,1.3929,0.6520
TCGA-D3-A51F-06,-0.2617,-0.2873,-0.5418,2.7534,1.4052,0.5205,1.7353,2.0805,1.2081
TCGA-D3-A51G-06,0.5572,-0.5858,-0.3007,2.5497,-0.4557,-0.8451,-0.9238,-0.0591,-1.3701
TCGA-D3-A51H-06,-1.4366,-1.0479,-0.6444,1.1169,3.8022,1.1311,0.1492,-0.1479,-0.6519
TCGA-D3-A51J-06,-0.5352,-1.0894,2.6611,0.0065,0.1733,0.4064,-0.0000,1.3725,0.0659
TCGA-D3-A51K-06,0.7096,0.7156,0.3259,0.2073,-0.3995,4.6975,-0.0130,-0.1370,0.1462
TCGA-D3-A51N-06,-0.4069,-1.4899,-0.4088,0.7459,-0.4224,3.3758,0.0363,0.2429,0.5638
TCGA-D3-A51R-06,0.3242,-1.4029,-1.3892,0.0833,-0.5857,-0.8885,-1.1199,-0.9723,-1.4000
TCGA-D3-A51T-06,-0.5363,-1.3308,0.9325,-0.7291,-0.3915,0.1068,0.1027,-0.3673,-0.1502
TCGA-D9-A4Z3-01,1.4778,-1.1883,-1.0814,-0.9934,-0.5020,-0.9686,-0.6913,-0.9103,-1.4574
TCGA-D9-A4Z5-01,0.8569,4.1686,4.0802,-0.6604,-0.4883,0.1780,0.3873,-0.7979,0.9156
TCGA-D9-A4Z6-06,-0.7028,0.2622,-1.2524,-0.7996,-0.5728,-0.4274,0.8199,-0.5992,0.2527
TCGA-EB-A431-01,-1.2598,-1.2469,-0.1539,-0.7911,-0.5396,0.1200,3.4328,-0.2641,0.4664
TCGA-EB-A44N-01,2.3757,1.6591,-0.0681,-0.5431,-0.2547,0.0217,-0.3532,-0.3554,-0.2945
TCGA-EB-A44O-01,-0.8396,-0.6178,-0.4234,-0.3540,-0.5469,-0.8077,-0.2467,-0.6607,-0.8701
TCGA-EB-A44P-01,0.6213,-0.0765,0.1993,-0.4700,-0.5392,0.7720,0.0907,0.0899,1.4914
TCGA-EB-A44Q-06,-0.9417,-0.1635,-0.5795,-0.4987,0.0368,0.7866,-0.4402,1.8499,7.8443
TCGA-EB-A44R-06,3.6037,0.4289,-0.6477,-0.5656,-0.3536,-0.9006,-0.1941,-0.2016,-0.4261
TCGA-EB-A4IQ-01,0.4729,2.0940,-0.0899,-0.8895,-0.5618,-0.4204,-0.0747,-0.8072,-1.1083
TCGA-EB-A4IS-01,0.6184,-0.6915,-0.1207,0.3287,0.3328,2.5127,1.0334,1.9048,2.3873
TCGA-EB-A4OY-01,0.4633,1.9381,0.9757,-0.4943,-0.5180,-0.0541,1.2836,-0.9798,-0.7408
TCGA-EB-A4OZ-01,4.3535,3.3689,0.4806,0.7444,-0.2461,8.1183,3.3248,-0.3558,0.5210
TCGA-EB-A4P0-01,-0.4599,-0.9640,-0.3677,-0.2523,-0.5377,-0.7079,0.0702,-0.8279,-0.0179
TCGA-FS-A4F4-06,-0.9161,1.8217,9.4164,0.4847,-0.3640,-0.5937,1.1142,-0.4427,-0.6139
TCGA-FS-A4F5-06,0.5182,-1.0706,0.3673,-0.5193,-0.5495,-0.6193,-1.0570,-0.7013,0.3746
TCGA-FS-A4F8-06,-0.3652,0.1943,1.3500,0.6481,1.3369,-0.2770,0.0811,-0.3954,-0.6268
TCGA-FS-A4FB-06,0.6235,-1.2466,0.5940,-0.9533,-0.5767,-0.9384,-0.9154,-0.9331,-0.5594
TCGA-FS-A4FD-06,0.7605,0.5955,-0.5874,-0.7248,-0.4949,-0.9790,-0.8774,-0.7784,-1.0151
TCGA-BF-A5EO-01,-0.2765,1.9583,1.0007,-0.1699,-0.5007,0.6109,1.3776,-0.6482,0.6299
TCGA-BF-A5EP-01,-1.3669,-0.9411,0.1132,0.4867,-0.5689,-0.5045,-0.0905,-0.6419,-1.2397
TCGA-BF-A5EQ-01,-0.5091,-0.4593,7.9528,0.9660,-0.3035,-0.3483,0.3026,-0.2831,-0.0311
TCGA-BF-A5ER-01,1.4150,-0.3651,-0.3511,-0.0320,-0.5616,-0.6130,1.5009,-1.0633,0.1553
TCGA-BF-A5ES-01,0.8207,0.5888,0.2945,-0.4288,-0.4851,-0.5959,0.7645,-0.4572,0.9184
TCGA-D3-A5GL-06,0.4589,-1.4955,-0.6274,-0.9250,-0.5712,-0.8230,-0.4186,-0.8263,-0.5899
TCGA-D3-A5GN-06,-0.0822,-0.1003,0.4225,0.8072,-0.4236,-0.9166,-0.9022,0.1548,-0.6045
TCGA-D3-A5GO-06,0.2153,-2.0290,1.1128,0.0620,-0.4340,6.3143,-0.4586,1.6049,0.2520
TCGA-D3-A5GR-06,-0.4020,-0.0112,0.3164,0.0299,0.1705,-0.8607,-0.6014,-0.3055,-1.0091
TCGA-D3-A5GS-06,0.3833,0.0104,1.9886,-0.7425,-0.3039,-0.6347,0.1868,0.1700,0.0548
TCGA-D3-A5GU-06,-0.1021,-0.6499,-0.1004,-0.6641,-0.3441,-0.8974,-0.6349,-0.1965,1.1708
TCGA-EB-A4XL-01,0.2817,0.1033,1.5952,-0.6895,-0.4012,-0.0306,-0.1355,0.0781,1.1462
TCGA-EB-A51B-01,-0.2928,-0.7949,-0.4879,-0.4951,-0.5540,-0.7117,0.2722,-0.2049,0.1297
TCGA-EB-A550-01,3.0807,2.7879,0.3213,-0.7507,-0.5359,0.5576,0.1918,-0.4356,-0.2903
TCGA-EB-A551-01,-0.7422,-0.9798,-0.4576,-0.3522,0.0596,0.8289,0.9192,2.3019,0.3843
TCGA-EB-A553-01,-0.8531,0.7045,-0.7333,-0.0726,-0.4587,0.3811,0.1987,-0.9859,0.0522
TCGA-EB-A5FP-01,-1.4109,0.0448,-0.8797,-0.9689,-0.5867,-0.5513,-0.7002,-0.8117,-0.6221
TCGA-EB-A5KH-06,1.8474,1.5864,0.6639,-0.9808,-0.4549,-0.7614,0.8111,-1.0531,1.7540
TCGA-FW-A5DX-01,-0.6917,-0.3735,0.5250,-0.7828,-0.5437,-1.1001,-1.2716,-0.5665,-0.8934
TCGA-HR-A5NC-01,-0.5573,-0.7052,0.6829,-0.7944,-0.5529,-0.9972,-0.9427,-0.9098,-1.3802
TCGA-D3-A5GT-01,-0.5028,-0.7009,-0.7914,-0.6241,-0.5736,-0.8942,-0.3459,-1.1381,-0.1873
TCGA-D9-A6E9-06,-0.9151,-1.1994,0.1456,2.7226,0.7477,1.1545,2.4041,2.2942,0.5760
TCGA-D9-A6EA-06,-0.7197,-0.8295,2.1448,0.7087,-0.5547,-0.0087,-0.2538,-0.5628,-0.8366
TCGA-D9-A6EC-06,-0.4941,-0.8156,0.2412,0.4061,-0.5654,0.6702,-0.8487,-0.1835,-0.1938
TCGA-EB-A57M-01,2.5212,0.3893,0.6880,-0.4694,-0.3808,0.4536,0.0791,-0.8714,1.4348
TCGA-EB-A5SE-01,4.4525,-0.4276,-0.1828,-0.8469,-0.5568,-0.8788,-0.6910,-0.7805,0.4208
TCGA-EB-A5SF-01,5.8792,4.5987,1.1861,-0.6210,-0.5747,0.1782,1.8570,-1.1498,-0.2600
TCGA-EB-A5SG-06,-1.1545,-1.3583,0.5662,1.4315,0.5613,0.2437,0.6863,2.5222,-0.2734
TCGA-EB-A5SH-06,1.1058,4.2165,2.3526,-0.8127,-0.3565,-0.9412,-0.4584,-1.0865,-0.3185
TCGA-EB-A5UL-06,-1.0182,-0.4907,-0.1737,-0.5587,-0.1965,-0.1271,-0.0610,0.3803,1.3314
TCGA-EB-A5UM-01,-0.4987,0.1268,-0.8927,0.8039,-0.2217,0.5894,0.2077,-0.5910,1.5332
TCGA-EB-A5UN-06,-0.3841,-1.7980,-0.4899,-0.8153,-0.5401,-0.6386,-0.3127,0.3201,1.6715
TCGA-FR-A69P-06,0.3101,-0.8640,-0.7000,-0.7117,-0.5324,-1.0153,-1.0736,-0.9100,-1.2480
TCGA-FW-A5DY-06,1.0740,-0.8452,0.0173,2.1718,1.4614,0.4535,-0.3131,-0.3565,-0.4530
TCGA-GF-A6C8-06,0.5663,-0.6656,-0.1797,-0.5170,-0.3922,1.6131,0.4454,1.0325,-0.6589
TCGA-GF-A6C9-06,0.9161,-0.6800,-0.4033,1.6987,0.6284,2.4809,0.9148,0.2813,-0.5378
TCGA-QB-A6FS-06,0.4496,0.5125,1.4932,1.0799,-0.0924,0.5486,2.1291,-0.6158,1.2064
TCGA-RP-A690-06,-1.1849,0.9426,1.0228,-1.0312,-0.5084,-0.9288,0.0197,-1.0408,0.2149
TCGA-RP-A693-06,0.0837,-0.7733,0.2486,0.0733,-0.3068,0.0314,-0.2287,0.9616,0.9645
TCGA-RP-A694-06,-0.0649,-0.4873,-0.4615,-0.1581,-0.4407,-1.0237,-0.7738,-0.0631,-0.4409
TCGA-RP-A695-06,-0.4613,-1.4328,-0.9294,-0.4805,-0.4538,-0.8441,-0.6754,-0.7294,-1.0263
TCGA-D9-A6EG-06,-1.2704,-0.3257,-0.7991,-0.8841,-0.5740,-1.0416,-0.4112,-0.8146,-0.2236
TCGA-EB-A5VU-01,0.6576,-0.8833,-0.5652,0.0835,-0.5315,-0.9955,-1.2939,-0.6220,-0.4082
TCGA-EB-A5VV-06,-1.1326,-0.5724,-0.7914,2.7052,5.0441,1.6897,-0.2237,-0.5226,-0.5080
TCGA-EB-A6L9-06,-0.0447,-0.2186,1.2993,0.7846,1.3653,3.0158,1.3266,-0.5296,1.3533
TCGA-EB-A6QY-01,-0.6395,-0.8338,-0.6460,-0.9916,-0.5480,-0.9946,-0.5537,-0.7475,0.1274
TCGA-EB-A6QZ-01,-0.2131,0.5649,2.6201,-0.4872,-0.5706,-0.6069,-0.6980,-0.7188,-0.5439
TCGA-EB-A6R0-01,-0.2621,-1.4784,-1.0638,-0.1528,-0.3341,2.0867,1.7654,1.5597,5.1394
TCGA-FR-A726-01,-0.1745,-0.0622,0.2300,1.0530,-0.5499,-0.7885,-0.8258,-0.9177,1.4431
TCGA-FR-A728-01,-0.9485,-0.5522,-1.0137,0.2717,-0.2772,0.2091,0.1687,0.1146,-0.3701
TCGA-GF-A769-01,-0.1586,0.1810,-0.4227,-0.8519,-0.5606,-0.5408,-0.9387,-0.6250,-1.0179
TCGA-GN-A4U3-06,-1.4360,-1.5267,-0.6983,-0.8614,-0.5592,-0.5090,-0.6896,-0.7816,-0.8064
TCGA-GN-A4U4-06,0.9492,-0.6183,-0.9236,-0.9109,-0.4776,-0.8944,-0.5723,-0.8581,-0.3811
TCGA-GN-A4U5-01,1.2314,-0.3530,1.3288,0.0774,-0.2234,1.3907,1.3189,1.6030,3.4376
TCGA-GN-A4U7-06,-1.3438,-1.4721,-0.9881,-0.6666,-0.5779,-0.7613,-0.7298,-1.0559,0.1094
TCGA-GN-A4U8-06,0.1698,-0.3266,-0.0991,-0.2421,-0.0950,-0.0085,0.0683,0.6309,0.4254
TCGA-GN-A4U9-06,-0.3544,-1.1245,-1.2193,0.3940,-0.4887,-1.0453,-1.2629,-0.9340,-1.4678
TCGA-OD-A75X-06,0.2325,-0.5944,0.4176,-0.9712,-0.5418,-0.5912,-0.6335,0.5633,-1.0392
TCGA-EB-A82B-01,-0.4258,0.7704,-0.8587,-0.0032,-0.3704,0.0668,0.0682,0.7892,-0.3201
TCGA-EB-A82C-01,-0.3514,-1.0533,-0.6242,-0.9998,-0.5798,0.1086,-0.6494,-0.7257,-0.0664
TCGA-EB-A85I-01,-0.4556,0.9797,-0.6110,0.7621,-0.4119,1.0472,0.8186,-0.0803,-0.3162
TCGA-EB-A85J-01,-0.8529,0.2834,-0.1288,1.8796,-0.1216,-0.7096,-0.1154,1.3515,-0.3241
TCGA-FR-A729-06,0.1008,-0.7716,-0.3959,-0.1972,0.1474,0.3207,1.1962,0.9678,1.3500
TCGA-FR-A7U8-06,0.1686,0.8799,-0.9029,-0.0799,-0.5619,1.4283,0.3529,-0.2146,-0.8947
TCGA-FR-A7U9-06,-1.2378,-0.0071,-0.9097,1.6788,-0.3280,0.2466,2.6968,-0.3486,-0.8982
TCGA-FR-A7UA-06,-1.2031,-0.4913,-0.3967,0.7257,1.6556,-0.0670,0.8457,2.8032,0.7925
TCGA-RP-A6K9-06,-0.9527,2.1923,-0.1783,-0.0936,-0.3478,-0.7983,-0.2703,-0.5162,-0.3340
TCGA-W3-A824-06,-0.1971,-1.4192,-0.1710,-0.1321,-0.3678,2.3729,1.5746,0.6676,1.6267
TCGA-W3-A825-06,0.9689,-0.6742,-1.1249,0.9395,-0.2978,-0.3960,-0.4636,-0.4617,-0.7289
TCGA-W3-A828-06,0.3688,-0.4719,0.4391,0.1072,-0.4407,-0.7713,-0.3640,-0.9540,-0.6316
TCGA-BF-A9VF-01,-0.3307,-1.1849,-0.9760,-0.8235,-0.5852,-0.8635,0.5337,-1.0678,-0.6986
TCGA-D3-A2JE-06,-0.7329,-0.7118,-0.7356,1.2783,-0.5697,-1.1098,-1.5190,-1.0905,-1.6818
TCGA-D3-A8GB-06,-0.7464,-0.3103,-0.0648,0.3408,0.1034,2.2612,1.5010,-0.2795,1.9311
TCGA-D3-A8GC-06,-1.2547,-1.0973,-0.3419,0.0970,-0.4791,-0.7182,-0.9759,-0.2847,-1.1426
TCGA-D3-A8GD-06,-1.2854,-1.1657,-0.5598,1.4157,0.5579,3.9316,3.5796,1.6618,2.1010
TCGA-D3-A8GE-06,-0.5374,0.9966,1.3243,-0.0322,-0.1737,-0.6492,0.7524,-0.3010,-0.0019
TCGA-D3-A8GI-06,0.8450,1.1762,0.1209,0.2154,-0.5621,0.1526,2.1523,-0.9396,-0.8437
TCGA-D3-A8GJ-06,-0.4165,0.3127,-0.0031,0.8868,0.1562,0.8424,1.0847,1.5970,1.5136
TCGA-D3-A8GK-06,0.4195,-0.1481,-1.1105,-0.8158,-0.5801,-0.8825,-0.2935,-0.9607,-1.1917
TCGA-D3-A8GL-06,0.6645,-1.5308,-0.2127,-0.8476,-0.5809,-0.4966,0.0627,-0.6888,-0.3700
TCGA-D3-A8GM-06,-1.0840,0.1496,-0.4447,-0.9035,-0.4033,0.3216,1.1877,1.1661,1.1178
TCGA-D3-A8GN-06,0.0643,0.2737,0.4807,0.9048,-0.2818,-0.4112,-0.3704,1.3242,0.1119
TCGA-D3-A8GO-06,-0.2082,-0.4650,-0.1390,-0.1551,-0.1416,0.2708,-0.3272,-1.0646,-1.0211
TCGA-D3-A8GP-06,0.1159,-1.3389,-0.0086,-0.8205,-0.5707,-0.9436,-0.9653,-0.6426,-0.2929
TCGA-D3-A8GQ-06,1.4832,-0.9600,-0.2471,1.2447,-0.5199,-0.3184,-0.5640,-0.7973,-0.7843
TCGA-D3-A8GR-06,0.2792,-1.0921,-0.6895,-0.7750,-0.5611,1.4616,-0.2661,-0.9593,1.8810
TCGA-D3-A8GS-06,-1.1886,-0.6535,-0.1963,-0.0884,-0.2647,1.6380,0.6602,-0.0082,-0.3682
TCGA-D3-A8GV-06,2.3647,-0.5943,-1.2828,0.7471,-0.5698,-0.9483,-0.2191,-0.6920,-0.8805
TCGA-DA-A95V-06,-0.6975,0.4478,-0.1188,-0.4031,-0.2509,-0.1190,3.0768,0.4617,0.7129
TCGA-DA-A95W-06,0.1938,-0.0899,-0.1422,-0.6257,-0.4731,-0.8898,-0.2335,-0.4786,-0.9308
TCGA-DA-A95X-06,-1.3739,-1.4219,-0.5326,-0.8128,-0.4416,0.1065,-0.1849,-0.0516,-1.0365
TCGA-DA-A95Y-06,-0.9812,-1.1026,-1.1147,-0.8921,-0.5386,0.5640,0.2908,-0.7263,0.9096
TCGA-DA-A95Z-06,1.6295,0.6293,1.0089,-0.1555,-0.5440,-1.0254,-1.0971,-0.7913,-1.2593
TCGA-DA-A960-01,-0.4363,-0.6156,0.1242,-1.0045,-0.5751,-0.4932,0.0807,-1.1054,-1.1449
TCGA-FR-A8YC-06,-0.7054,0.1003,0.8402,-0.7224,-0.4620,-0.0402,-0.4267,-0.6630,-0.3448
TCGA-FR-A8YD-06,0.9513,1.8577,1.2153,0.5265,-0.5133,-0.8273,1.6938,-1.0135,-0.6585
TCGA-FR-A8YE-06,-0.9434,-0.1595,1.4120,0.7166,1.9164,-0.0517,-0.2572,-0.5397,-0.3815
TCGA-GN-A8LK-06,-1.2142,0.1041,-1.1763,-0.6103,-0.5895,-0.5212,1.8876,-1.0214,-1.5692
TCGA-GN-A8LL-06,0.2326,0.8159,1.4905,-0.9794,-0.5672,0.5196,0.2529,-0.6960,3.0994
TCGA-GN-A8LN-01,-0.6801,-1.3421,2.7590,-0.3949,-0.5039,-0.4187,-0.7494,-0.8580,-0.6840
